"candidate_id","axis","category","statement_id","statement_text","value","source","confidence","justification"
"גאלב סלאמנה","יכולות","חקיקה, פוליטיקה ומוסדות","cap_015","יכולת לפעול בתוך מוסדות קיימים ולא רק מחוץ להם","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","56","תפקיד בדמוקרטים הצעירים ומועמדות בפריימריז נותנים היכרות פוליטית ראשונית, אך לא ניסיון מפלגתי בכיר."
"גאלב סלאמנה","יכולות","חקיקה, פוליטיקה ומוסדות","cap_016","ניסיון בבניית תנועה פוליטית, מפלגה או אלטרנטיבה שלטונית","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","56","תפקיד בדמוקרטים הצעירים ומועמדות בפריימריז נותנים היכרות פוליטית ראשונית, אך לא ניסיון מפלגתי בכיר."
"גאלב סלאמנה","יכולות","חקיקה, פוליטיקה ומוסדות","cap_017","יכולת לייצר שיתופי פעולה בין זרמים, מפלגות או קבוצות אינטרס","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","56","תפקיד בדמוקרטים הצעירים ומועמדות בפריימריז נותנים היכרות פוליטית ראשונית, אך לא ניסיון מפלגתי בכיר."
"גאלב סלאמנה","יכולות","חקיקה, פוליטיקה ומוסדות","cap_018","יכולת לתרגם עמדות אידיאולוגיות לפעולות מוסדיות או חקיקתיות","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","58","כעו״ד ופעיל זכויות יש בסיס חלקי לתרגום ערכים משפטיים לפעולה מוסדית, אך לא לניסיון חקיקה בכנסת."
"גאלב סלאמנה","יכולות","תקשורת, הסברה והשפעה ציבורית","cap_019","יכולת ליצור מסרים חדים, ברורים וזכירים","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","66","הוא מופיע כדובר במפגשים ובהפגנות ומחזיק סיפור אישי־ערכי ברור, אך אין עדות לנראות תקשורתית רחבה במיוחד."
"גאלב סלאמנה","יכולות","תקשורת, הסברה והשפעה ציבורית","cap_020","יכולת לייצר תוכן דיגיטלי, ויראלי או תקשורתי שמגיע לקהלים רחבים","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס מספיק ליצירת תוכן דיגיטלי/שימוש טכנולוגי כמומחיות."
"גאלב סלאמנה","יכולות","תקשורת, הסברה והשפעה ציבורית","cap_021","ניסיון בהופעה ציבורית, ראיונות, פודקאסטים, קולנוע, כתיבה או הרצאות","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","66","הוא מופיע כדובר במפגשים ובהפגנות ומחזיק סיפור אישי־ערכי ברור, אך אין עדות לנראות תקשורתית רחבה במיוחד."
"גאלב סלאמנה","יכולות","תקשורת, הסברה והשפעה ציבורית","cap_022","יכולת להסביר נושאים מורכבים בשפה נגישה ולא טכנוקרטית","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","66","הוא מופיע כדובר במפגשים ובהפגנות ומחזיק סיפור אישי־ערכי ברור, אך אין עדות לנראות תקשורתית רחבה במיוחד."
"גאלב סלאמנה","יכולות","תקשורת, הסברה והשפעה ציבורית","cap_023","יכולת לנהל מאבק תודעתי מול יריבים פוליטיים או תקשורתיים","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","66","הוא מופיע כדובר במפגשים ובהפגנות ומחזיק סיפור אישי־ערכי ברור, אך אין עדות לנראות תקשורתית רחבה במיוחד."
"גאלב סלאמנה","יכולות","תקשורת, הסברה והשפעה ציבורית","cap_024","יכולת להפוך סיפור אישי או ערכי לכלי גיוס ציבורי","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","66","הוא מופיע כדובר במפגשים ובהפגנות ומחזיק סיפור אישי־ערכי ברור, אך אין עדות לנראות תקשורתית רחבה במיוחד."
"גאלב סלאמנה","יכולות","חיבור בין קהלים ועולמות","cap_025","יכולת לחבר בין יהודים לערבים בתוך מסגרת פוליטית או אזרחית משותפת","has","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","74","זהו ציר חוזק מרכזי: עו״ד ערבי במפלגה יהודית־ערבית ליברלית, רכז מיעוטים ודובר על דמוקרטיה משותפת."
"גאלב סלאמנה","יכולות","חיבור בין קהלים ועולמות","cap_026","יכולת לחבר בין שמאל ליברלי לבין פריפריה מזרחית, מסורתית או גיאוגרפית","has","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","74","זהו ציר חוזק מרכזי: עו״ד ערבי במפלגה יהודית־ערבית ליברלית, רכז מיעוטים ודובר על דמוקרטיה משותפת."
"גאלב סלאמנה","יכולות","חיבור בין קהלים ועולמות","cap_027","יכולת לחבר בין עולם המחאה לבין עבודה מפלגתית ומוסדית","has","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","74","זהו ציר חוזק מרכזי: עו״ד ערבי במפלגה יהודית־ערבית ליברלית, רכז מיעוטים ודובר על דמוקרטיה משותפת."
"גאלב סלאמנה","יכולות","חיבור בין קהלים ועולמות","cap_028","יכולת לחבר בין היי־טק, חדשנות ודיגיטל לבין פוליטיקה ציבורית","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס לחיבור היי־טק/חדשנות דיגיטלית לפוליטיקה."
"גאלב סלאמנה","יכולות","חיבור בין קהלים ועולמות","cap_029","יכולת לחבר בין שפה מקצועית־ביטחונית לבין שפה אזרחית וערכית","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","58","יש חיבור בין משפט, זכויות, מחאה ושותפות אזרחית; הבסיס קיים אך לא מוצג כמומחיות מערכתית רחבה."
"גאלב סלאמנה","יכולות","חיבור בין קהלים ועולמות","cap_030","אמינות מול קהילות שטח ולא רק מול קהל תקשורתי או אליטיסטי","has","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","74","זהו ציר חוזק מרכזי: עו״ד ערבי במפלגה יהודית־ערבית ליברלית, רכז מיעוטים ודובר על דמוקרטיה משותפת."
"גאלב סלאמנה","יכולות","חדשנות, למידה ושיתוף ציבור","cap_031","שימוש בטכנולוגיה, מידע או כלים דיגיטליים לשיתוף ציבור וארגון פוליטי","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס מספיק ליצירת תוכן דיגיטלי/שימוש טכנולוגי כמומחיות."
"גאלב סלאמנה","יכולות","חדשנות, למידה ושיתוף ציבור","cap_032","חשיבה מערכתית שמזהה קשרים בין משבר פוליטי, כלכלה, ביטחון וחברה","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","58","יש חיבור בין משפט, זכויות, מחאה ושותפות אזרחית; הבסיס קיים אך לא מוצג כמומחיות מערכתית רחבה."
"גאלב סלאמנה","יכולות","חדשנות, למידה ושיתוף ציבור","cap_033","יזמות בפתרונות לא שגרתיים לבעיות פוליטיות או חברתיות","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","58","יש חיבור בין משפט, זכויות, מחאה ושותפות אזרחית; הבסיס קיים אך לא מוצג כמומחיות מערכתית רחבה."
"גאלב סלאמנה","יכולות","חדשנות, למידה ושיתוף ציבור","cap_034","יכולת ללמוד תחומים חדשים ולהפוך אותם לשפה ציבורית ברורה","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","58","יש חיבור בין משפט, זכויות, מחאה ושותפות אזרחית; הבסיס קיים אך לא מוצג כמומחיות מערכתית רחבה."
"גאלב סלאמנה","יכולות","חדשנות, למידה ושיתוף ציבור","cap_035","שילוב בין ידע מקצועי, ניסיון אישי וערכים פוליטיים","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","58","יש חיבור בין משפט, זכויות, מחאה ושותפות אזרחית; הבסיס קיים אך לא מוצג כמומחיות מערכתית רחבה."
"גאלב סלאמנה","יכולות","חדשנות, למידה ושיתוף ציבור","cap_036","פתיחות לניסויים ארגוניים ודמוקרטיים חדשים ולא רק לשיטות פוליטיות קיימות","partial","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","58","יש חיבור בין משפט, זכויות, מחאה ושותפות אזרחית; הבסיס קיים אך לא מוצג כמומחיות מערכתית רחבה."
